55, 55, 55, 46, 55, 113, 55, 55, 55, 113, 55, 92, 55, 55, 113, 55, 113, 55, 55, 55, 55, 55, 55, 55, 113, 55, 113, 113, 113, 46, 113, 55, 55, 113, 55, 113, 113, 55, 55, 46, 55, 55, 55, 46, 55, 113, 55, 46, 55, 55, 55, 55, 55, 55, 55, 55, 113, 55, 46, 55, 113, 55, 113, 55, 113, 55, 55, 55, 55, 46, 113, 46, 113, 55, 113, 113, 113, 55, 113, 113, 113, 113, 55, 46
56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 56
57, 28, 28, 2, 57, 124, 28, 57, 57, 3, 57, 3, 28, 57, 124, 28, 124, 57, 57, 57, 28, 57, 21, 28, 18, 57, 124, 124, 18, 121, 18, 28, 21, 70, 21, 70, 124, 57, 28, 2, 21, 21, 57, 121, 57, 18, 57, 2, 28, 57, 57, 57, 57, 21, 57, 57, 124, 57, 121, 21, 70, 57, 18, 57, 70, 28, 57, 57, 57, 2, 18, 2, 18, 57, 70, 70, 18, 57, 70, 124, 70, 70, 28, 2
58, 58, 58, 114, 58, 12, 58, 58, 58, 12, 58, 12, 58, 58, 12, 58, 12, 58, 58, 58, 58, 58, 58, 58, 12, 58, 12, 12, 12, 114, 12, 58, 58, 12, 58, 12, 12, 58, 58, 114, 58, 58, 58, 114, 58, 12, 58, 114, 58, 58, 58, 58, 58, 58, 58, 58, 12, 58, 114, 58, 12, 58, 12, 58, 12, 58, 58, 58, 58, 114, 12, 114, 12, 58, 12, 12, 12, 58, 12, 12, 12, 12, 58, 114
59, 38, 38, 107, 99, 2, 121, 59, 20, 57, 59, 57, 121, 59, 2, 38, 2, 59, 20, 99, 121, 20, 76, 121, 2, 59, 121, 2, 2, 107, 21, 38, 76, 21, 99, 21, 2, 99, 38, 107, 76, 76, 41, 107, 99, 21, 59, 76, 38, 41, 59, 59, 99, 76, 20, 99, 2, 59, 107, 99, 21, 20, 2, 59, 21, 121, 59, 99, 59, 107, 2, 107, 21, 59, 21, 21, 21, 20, 57, 2, 21, 21, 20, 107
60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60
61, 30, 61, 119, 61, 30, 30, 61, 61, 112, 61, 112, 30, 61, 30, 30, 30, 61, 61, 61, 30, 61, 61, 30, 30, 61, 30, 30, 30, 119, 37, 61, 119, 37, 61, 37, 30, 61, 61, 119, 119, 61, 61, 119, 61, 37, 61, 119, 61, 61, 61, 61, 61, 61, 61, 61, 30, 61, 119, 61, 37, 61, 37, 61, 37, 30, 61, 61, 61, 119, 37, 119, 37, 61, 37, 37, 37, 61, 37, 30, 37, 37, 61, 119
62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62
63, 63, 63, 63, 63, 40, 63, 63, 63, 40, 63, 40, 63, 63, 40, 63, 40, 63, 63, 63, 63, 63, 63, 63, 40, 63, 40, 40, 40, 63, 40, 63, 63, 40, 63, 40, 40, 63, 63, 63, 63, 63, 63, 63, 63, 40, 63, 63, 63, 63, 63, 63, 63, 63, 63, 63, 40, 63, 63, 63, 40, 63, 40, 63, 40, 63, 63, 63, 63, 63, 40, 63, 40, 63, 40, 40, 40, 63, 40, 40, 40, 40, 63, 63
64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64, 64
65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65
66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66
67, 67, 67, 118, 67, 75, 67, 67, 67, 75, 67, 75, 67, 67, 75, 67, 75, 67, 67, 67, 67, 67, 67, 67, 75, 67, 75, 75, 75, 118, 75, 67, 67, 75, 67, 75, 75, 67, 67, 118, 67, 67, 67, 118, 67, 75, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 75, 67, 118, 67, 75, 67, 75, 67, 75, 67, 67, 67, 67, 118, 75, 118, 75, 67, 75, 75, 75, 67, 75, 75, 75, 75, 67, 118
68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68
69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69
70, 3, 70, 28, 70, 84, 3, 70, 70, 1, 70, 1, 3, 70, 84, 3, 3, 70, 70, 18, 3, 70, 124, 3, 84, 70, 3, 84, 84, 28, 84, 70, 124, 84, 18, 84, 84, 70, 3, 28, 124, 124, 70, 28, 18, 84, 70, 124, 3, 70, 70, 70, 18, 124, 70, 18, 84, 70, 28, 18, 84, 70, 84, 70, 84, 3, 70, 18, 70, 28, 84, 28, 84, 70, 84, 84, 84, 70, 1, 84, 84, 84, 70, 28
71, 82, 82, 77, 71, 94, 82, 71, 82, 32, 71, 32, 82, 71, 94, 82, 94, 71, 82, 71, 82, 82, 101, 82, 94, 71, 94, 94, 94, 77, 27, 82, 101, 27, 71, 27, 94, 71, 82, 77, 101, 101, 71, 77, 71, 27, 71, 101, 82, 71, 71, 71, 71, 101, 71, 71, 94, 71, 77, 71, 27, 82, 27, 71, 27, 82, 71, 71, 71, 77, 27, 77, 27, 71, 27, 27, 27, 71, 32, 94, 27, 27, 82, 77
72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72
73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73
74, 43, 43, 78, 74, 35, 43, 74, 74, 24, 74, 24, 43, 74, 35, 43, 35, 74, 74, 74, 43, 74, 78, 43, 35, 74, 35, 35, 35, 78, 9, 43, 78, 9, 74, 9, 35, 74, 43, 78, 78, 78, 74, 78, 74, 9, 74, 78, 43, 74, 74, 74, 74, 78, 74, 74, 35, 74, 85, 74, 24, 74, 9, 74, 24, 43, 74, 74, 74, 78, 9, 78, 9, 74, 9, 9, 9, 74, 24, 35, 9, 9, 74, 78
75, 75, 75, 67, 75, 23, 75, 75, 75, 23, 75, 23, 75, 75, 23, 75, 23, 75, 75, 75, 75, 75, 75, 75, 23, 75, 75, 23, 23, 67, 23, 75, 75, 23, 75, 23, 23, 75, 75, 67, 75, 75, 75, 67, 75, 23, 75, 75, 75, 75, 75, 75, 75, 75, 75, 75, 23, 75, 67, 75, 23, 75, 23, 75, 23, 75, 75, 75, 75, 67, 23, 67, 23, 75, 23, 23, 23, 75, 23, 23, 23, 23, 75, 75
76, 59, 99, 32, 76, 121, 41, 76, 99, 21, 76, 21, 20, 76, 38, 59, 38, 76, 99, 76, 41, 99, 107, 59, 121, 76, 38, 38, 121, 32, 121, 99, 107, 2, 76, 2, 121, 76, 99, 32, 107, 107, 76, 32, 76, 121, 76, 32, 99, 76, 76, 76, 76, 107, 99, 76, 38, 76, 27, 76, 2, 99, 121, 76, 2, 59, 76, 76, 76, 32, 121, 32, 121, 76, 2, 2, 121, 99, 2, 38, 2, 2, 99, 32
77, 101, 101, 109, 77, 71, 101, 77, 101, 94, 77, 94, 71, 77, 71, 101, 71, 77, 101, 77, 101, 101, 109, 101, 71, 77, 71, 71, 82, 109, 82, 101, 109, 82, 77, 82, 71, 77, 101, 109, 109, 109, 77, 109, 77, 82, 77, 109, 101, 77, 77, 77, 77, 109, 77, 77, 71, 77, 109, 109, 94, 101, 82, 77, 94, 101, 77, 77, 77, 109, 82, 109, 82, 77, 82, 82, 82, 77, 94, 71, 82, 82, 101, 109
78, 74, 78, 85, 78, 43, 74, 78, 78, 35, 78, 9, 74, 78, 74, 74, 74, 78, 78, 78, 74, 78, 85, 74, 43, 78, 74, 74, 43, 85, 43, 78, 85, 43, 78, 35, 43, 78, 74, 85, 85, 85, 78, 85, 78, 43, 78, 85, 74, 78, 78, 78, 78, 85, 78, 78, 74, 78, 80, 78, 35, 78, 43, 78, 35, 74, 78, 78, 78, 85, 43, 85, 43, 78, 43, 35, 43, 78, 35, 74, 35, 35, 78, 85
79, 79, 79, 79, 79, 7, 79, 79, 79, 7, 79, 7, 79, 79, 7, 79, 79, 79, 79, 79, 79, 79, 79, 79, 7, 79, 79, 7, 7, 79, 7, 79, 79, 7, 79, 7, 7, 79, 79, 79, 79, 79, 79, 79, 79, 7, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 7, 79, 110, 79, 7, 79, 7, 79, 7, 79, 79, 79, 79, 79, 7, 79, 7, 79, 7, 7, 7, 79, 7, 7, 7, 7, 79, 79
80, 85, 80, 39, 80, 85, 85, 80, 80, 74, 80, 74, 85, 80, 85, 85, 85, 80, 80, 80, 85, 80, 39, 85, 78, 80, 85, 85, 78, 39, 78, 80, 39, 78, 80, 78, 85, 80, 85, 39, 39, 39, 80, 39, 80, 78, 80, 39, 85, 80, 80, 80, 80, 39, 80, 80, 85, 80, 39, 80, 78, 80, 78, 80, 78, 85, 80, 80, 80, 39, 78, 39, 78, 80, 78, 78, 78, 80, 78, 85, 78, 78, 80, 39
81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81
82, 94, 94, 101, 82, 27, 94, 82, 82, 107, 82, 107, 94, 82, 27, 94, 27, 82, 82, 82, 94, 82, 71, 94, 27, 82, 27, 27, 27, 101, 32, 94, 71, 32, 82, 32, 27, 82, 94, 101, 71, 71, 82, 101, 82, 32, 82, 71, 94, 82, 82, 82, 82, 71, 82, 82, 27, 82, 101, 82, 32, 82, 32, 82, 32, 94, 82, 82, 82, 101, 32, 101, 32, 82, 32, 32, 32, 82, 107, 27, 32, 32, 82, 101
83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83, 83
84, 1, 84, 3, 84, 1, 1, 84, 84, 47, 84, 47, 1, 84, 1, 1, 1, 84, 84, 84, 1, 84, 3, 1, 1, 84, 1, 1, 1, 70, 47, 84, 3, 47, 84, 47, 1, 84, 84, 3, 3, 3, 84, 70, 84, 47, 84, 3, 84, 84, 84, 84, 84, 3, 84, 84, 1, 84, 70, 84, 47, 84, 1, 84, 47, 1, 84, 84, 84, 3, 1, 3, 47, 84, 47, 47, 47, 84, 47, 1, 47, 47, 84, 3
85, 78, 85, 80, 85, 78, 78, 85, 85, 43, 85, 43, 78, 85, 78, 78, 78, 85, 85, 85, 78, 85, 80, 78, 74, 85, 78, 78, 74, 80, 74, 85, 80, 74, 85, 74, 78, 85, 78, 80, 80, 80, 85, 80, 85, 74, 85, 80, 78, 85, 85, 85, 85, 80, 85, 85, 78, 85, 39, 85, 74, 85, 74, 85, 74, 78, 85, 85, 85, 80, 74, 80, 74, 85, 74, 74, 74, 85, 43, 78, 74, 74, 85, 80
86, 127, 127, 4, 86, 95, 127, 86, 127, 114, 86, 114, 95, 86, 95, 127, 95, 86, 127, 86, 127, 127, 86, 127, 95, 86, 95, 95, 95, 4, 95, 127, 86, 114, 86, 114, 95, 86, 127, 4, 86, 86, 86, 4, 86, 95, 86, 86, 127, 86, 86, 86, 86, 86, 86, 86, 95, 86, 4, 86, 114, 127, 95, 86, 114, 127, 86, 86, 86, 4, 95, 4, 95, 86, 95, 114, 95, 86, 114, 95, 114, 114, 127, 86
87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87, 87
88, 88, 88, 49, 88, 46, 46, 88, 88, 55, 88, 55, 46, 88, 46, 88, 46, 88, 88, 88, 88, 88, 88, 88, 46, 88, 46, 46, 46, 49, 46, 88, 49, 46, 88, 46, 46, 88, 88, 49, 88, 88, 88, 49, 88, 46, 88, 49, 88, 88, 88, 88, 88, 88, 88, 88, 46, 88, 49, 88, 46, 88, 46, 88, 46, 88, 88, 88, 88, 49, 46, 49, 46, 88, 46, 46, 46, 88, 46, 46, 46, 46, 88, 49
89, 89, 89, 89, 89, 34, 89, 89, 89, 34, 89, 34, 89, 89, 34, 89, 34, 89, 89, 89, 89, 89, 89, 89, 34, 89, 89, 34, 34, 10, 34, 89, 89, 34, 89, 34, 34, 89, 89, 10, 89, 89, 89, 10, 89, 34, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 34, 89, 10, 89, 34, 89, 34, 89, 34, 89, 89, 89, 89, 10, 34, 10, 34, 89, 34, 34, 34, 89, 34, 34, 34, 34, 89, 89
90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90
91, 91, 91, 6, 91, 36, 36, 91, 91, 36, 91, 36, 36, 91, 36, 91, 36, 91, 91, 91, 36, 91, 91, 36, 36, 91, 36, 36, 36, 6, 36, 91, 91, 36, 91, 36, 36, 91, 91, 6, 91, 91, 91, 6, 91, 36, 91, 6, 91, 91, 91, 91, 91, 91, 91, 91, 36, 91, 6, 91, 36, 91, 36, 91, 36, 36, 91, 91, 91, 6, 36, 6, 36, 91, 36, 36, 36, 91, 36, 36, 36, 36, 91, 6
92, 92, 92, 113, 92, 8, 8, 92, 92, 119, 92, 119, 8, 92, 8, 92, 8, 92, 92, 92, 8, 92, 92, 8, 8, 92, 8, 8, 8, 113, 8, 92, 92, 8, 92, 119, 8, 92, 92, 113, 92, 92, 92, 113, 92, 8, 92, 113, 92, 92, 92, 92, 92, 92, 92, 92, 8, 92, 113, 92, 119, 92, 8, 92, 119, 8, 92, 92, 92, 113, 8, 113, 8, 92, 8, 119, 8, 92, 119, 8, 119, 119, 92, 113
93, 93, 93, 93, 93, 6, 93, 93, 93, 6, 93, 6, 93, 93, 6, 93, 6, 93, 93, 93, 93, 93, 93, 93, 6, 93, 93, 6, 6, 117, 6, 93, 93, 6, 93, 6, 6, 93, 93, 93, 93, 93, 93, 117, 93, 6, 93, 93, 93, 93, 93, 93, 93, 93, 93, 93, 6, 93, 117, 93, 6, 93, 6, 93, 6, 93, 93, 93, 93, 93, 6, 93, 6, 93, 6, 6, 6, 93, 6, 6, 6, 6, 93, 93
94, 27, 27, 71, 94, 32, 27, 94, 27, 76, 94, 99, 32, 94, 32, 27, 32, 94, 27, 94, 27, 27, 82, 27, 32, 94, 32, 32, 107, 71, 107, 27, 82, 107, 94, 76, 32, 94, 27, 71, 82, 82, 94, 71, 94, 107, 94, 82, 27, 94, 94, 94, 94, 82, 94, 94, 32, 94, 71, 94, 76, 27, 107, 94, 76, 27, 94, 94, 94, 71, 107, 71, 107, 94, 107, 76, 107, 94, 76, 32, 107, 107, 27, 82
95, 95, 95, 86, 95, 114, 114, 95, 95, 58, 95, 58, 114, 95, 114, 95, 114, 95, 95, 95, 95, 95, 127, 95, 114, 95, 114, 114, 114, 86, 114, 95, 127, 114, 95, 114, 114, 95, 95, 86, 127, 127, 95, 86, 95, 114, 95, 86, 95, 95, 95, 95, 95, 127, 95, 95, 114, 95, 86, 95, 114, 95, 114, 95, 114, 95, 95, 95, 95, 86, 114, 86, 114, 95, 114, 114, 114, 95, 58, 114, 114, 114, 95, 86
96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96
97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97, 97
98, 48, 98, 53, 98, 48, 48, 98, 98, 29, 98, 29, 48, 98, 48, 98, 48, 98, 98, 98, 48, 98, 98, 48, 48, 98, 48, 48, 48, 53, 48, 98, 53, 29, 98, 29, 48, 98, 98, 53, 53, 98, 98, 53, 98, 48, 98, 53, 98, 98, 98, 98, 98, 98, 98, 98, 48, 98, 53, 98, 29, 98, 48, 98, 29, 48, 98, 98, 98, 53, 48, 53, 48, 98, 29, 29, 48, 98, 29, 48, 29, 29, 98, 53
99, 38, 41, 107, 99, 2, 38, 99, 41, 21, 99, 57, 38, 99, 121, 20, 121, 99, 41, 76, 38, 59, 76, 38, 2, 99, 121, 121, 2, 32, 2, 41, 107, 21, 76, 21, 121, 99, 20, 107, 76, 76, 59, 32, 99, 2, 99, 107, 20, 59, 99, 99, 99, 76, 59, 99, 121, 99, 32, 76, 21, 41, 2, 99, 21, 38, 99, 76, 99, 107, 2, 107, 2, 99, 2, 21, 2, 59, 21, 121, 21, 21, 41, 107
100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100
101, 71, 71, 109, 101, 82, 71, 101, 71, 27, 101, 27, 82, 101, 82, 71, 82, 101, 71, 101, 71, 71, 77, 71, 82, 101, 82, 82, 82, 109, 94, 71, 77, 94, 101, 94, 82, 101, 71, 109, 77, 77, 101, 109, 101, 94, 101, 109, 71, 101, 101, 101, 101, 77, 101, 101, 82, 101, 109, 101, 94, 71, 94, 101, 94, 71, 101, 101, 101, 109, 94, 109, 94, 101, 94, 94, 94, 101, 27, 82, 94, 94, 71, 109
102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102, 102
103, 103, 103, 122, 103, 49, 49, 103, 103, 88, 103, 88, 49, 103, 49, 103, 49, 103, 103, 103, 49, 103, 122, 49, 49, 103, 49, 49, 49, 122, 49, 103, 122, 49, 103, 88, 49, 103, 103, 122, 122, 122, 103, 122, 103, 49, 103, 122, 103, 103, 103, 103, 103, 122, 103, 103, 49, 103, 122, 103, 88, 103, 49, 103, 88, 49, 103, 103, 103, 122, 49, 122, 49, 103, 49, 88, 49, 103, 88, 49, 88, 88, 103, 122
104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104, 104
105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105, 105
106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106, 106
107, 76, 76, 27, 107, 41, 99, 107, 76, 2, 107, 2, 99, 107, 59, 76, 59, 107, 76, 107, 76, 76, 32, 76, 20, 107, 99, 59, 20, 27, 38, 76, 32, 121, 107, 121, 41, 107, 76, 27, 32, 32, 107, 27, 107, 38, 107, 27, 76, 107, 107, 107, 107, 32, 107, 107, 59, 107, 27, 107, 121, 76, 38, 107, 121, 76, 107, 107, 107, 27, 38, 27, 38, 107, 38, 121, 38, 107, 121, 59, 121, 121, 76, 27
108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108, 108
109, 77, 77, 34, 109, 101, 101, 109, 77, 82, 109, 82, 101, 109, 101, 77, 101, 109, 77, 109, 77, 77, 109, 77, 101, 109, 101, 101, 71, 34, 71, 77, 109, 71, 109, 82, 101, 109, 77, 34, 109, 109, 109, 34, 109, 71, 109, 109, 77, 109, 109, 109, 109, 109, 109, 109, 101, 109, 34, 109, 82, 77, 71, 109, 82, 77, 109, 109, 109, 34, 71, 34, 71, 109, 71, 82, 71, 109, 82, 101, 71, 71, 77, 109
